,is_trade,l1_name,l2_name,l3_name,stock_code,name,mc,beta
579,0,机械设备,自动化设备,其他自动化设备,688310,迈得医疗,0.226,0.5146666666666667
580,0,机械设备,自动化设备,其他自动化设备,300400,劲拓股份,0.21666666666666667,0.226
581,1,机械设备,自动化设备,其他自动化设备,300486,东杰智能,0.20666666666666667,0.3253333333333333
582,0,机械设备,自动化设备,其他自动化设备,300461,田中精机,0.16466666666666666,0.7513333333333333
583,0,机械设备,自动化设备,其他自动化设备,688455,科捷智能,0.10466666666666667,0.2673333333333333
584,0,机械设备,自动化设备,其他自动化设备,688329,艾隆科技,0.098,0.30666666666666664
585,0,机械设备,自动化设备,其他自动化设备,300097,智云股份,0.05333333333333334,0.18466666666666667
586,0,机械设备,自动化设备,其他自动化设备,688215,瑞晟智能,0.04133333333333333,0.4593333333333333
587,0,机械设备,自动化设备,其他自动化设备,871396,常辅股份,0.004,0.24266666666666667
588,1,机械设备,自动化设备,工控设备,300124,汇川技术,0.9786666666666667,0.434
589,1,机械设备,自动化设备,工控设备,688777,中控技术,0.922,0.382
590,1,机械设备,自动化设备,工控设备,603025,大豪科技,0.6546666666666666,0.752
591,0,机械设备,自动化设备,工控设备,688570,天玛智控,0.63,0.998
592,1,机械设备,自动化设备,工控设备,300083,创世纪,0.6153333333333333,0.5933333333333334
593,1,机械设备,自动化设备,工控设备,002334,英威腾,0.5613333333333334,0.2713333333333333
594,1,机械设备,自动化设备,工控设备,603283,赛腾股份,0.49533333333333335,0.928
595,1,机械设备,自动化设备,工控设备,002957,科瑞技术,0.482,0.5266666666666666
596,1,机械设备,自动化设备,工控设备,603203,快克智能,0.4693333333333333,0.14933333333333335
597,1,机械设备,自动化设备,工控设备,603583,捷昌驱动,0.4666666666666667,0.9226666666666666
598,0,机械设备,自动化设备,工控设备,300048,合康新能,0.4013333333333333,0.5106666666666667
599,0,机械设备,自动化设备,工控设备,300278,华昌达,0.38666666666666666,0.020666666666666667
600,1,机械设备,自动化设备,工控设备,002975,博杰股份,0.35533333333333333,0.16733333333333333
601,1,机械设备,自动化设备,工控设备,688320,禾川科技,0.3473333333333333,0.5573333333333333
602,0,机械设备,自动化设备,工控设备,688698,伟创电气,0.3433333333333333,0.4493333333333333
603,1,机械设备,自动化设备,工控设备,002184,海得控制,0.32666666666666666,0.31266666666666665
604,0,机械设备,自动化设备,工控设备,301320,豪江智能,0.31733333333333336,1.0
605,0,机械设备,自动化设备,工控设备,688160,步科股份,0.222,0.702
606,1,机械设备,自动化设备,工控设备,603015,弘讯科技,0.19066666666666668,0.7826666666666666
607,0,机械设备,自动化设备,工控设备,001266,宏英智能,0.13466666666666666,0.6966666666666667
608,0,机械设备,自动化设备,工控设备,300484,蓝海华腾,0.12666666666666668,0.872
609,1,机械设备,自动化设备,工控设备,605288,凯迪股份,0.11933333333333333,0.8506666666666667
610,0,机械设备,自动化设备,工控设备,688395,正弦电气,0.068,0.8133333333333334
611,0,机械设备,自动化设备,工控设备,831305,海希通讯,0.032,0.29933333333333334
612,0,机械设备,自动化设备,工控设备,832885,星辰科技,0.02666666666666667,0.04133333333333333
613,0,机械设备,自动化设备,工控设备,430425,乐创技术,0.006666666666666667,0.088
614,0,机械设备,自动化设备,机器人,688017,绿的谐波,0.7946666666666666,0.23
615,1,机械设备,自动化设备,机器人,300024,机器人,0.7933333333333333,0.16533333333333333
616,1,机械设备,自动化设备,机器人,002747,埃斯顿,0.7693333333333333,0.748
617,1,机械设备,自动化设备,机器人,002698,博实股份,0.6926666666666667,0.19333333333333333
618,1,机械设备,自动化设备,机器人,603666,亿嘉和,0.492,0.618
619,0,机械设备,自动化设备,机器人,688290,景业智能,0.44,0.20066666666666666
620,1,机械设备,自动化设备,机器人,002979,雷赛智能,0.4046666666666667,0.29733333333333334
621,1,机械设备,自动化设备,机器人,300607,拓斯达,0.35133333333333333,0.4886666666666667
622,1,机械设备,自动化设备,机器人,002527,新时达,0.3466666666666667,0.332
623,0,机械设备,自动化设备,机器人,300276,三丰智能,0.3426666666666667,0.03133333333333333
624,1,机械设备,自动化设备,机器人,688165,埃夫特-U,0.326,0.554
625,1,机械设备,自动化设备,机器人,603416,信捷电气,0.32466666666666666,0.466
626,0,机械设备,自动化设备,机器人,873593,鼎智科技,0.29,0.004
627,0,机械设备,自动化设备,机器人,301112,信邦智能,0.23,0.05
628,0,机械设备,自动化设备,机器人,301199,迈赫股份,0.224,0.008
629,0,机械设备,自动化设备,机器人,000584,ST工智,0.194,0.3313333333333333
630,1,机械设备,自动化设备,机器人,600215,派斯林,0.17666666666666667,0.792
631,0,机械设备,自动化设备,机器人,688255,凯尔达,0.176,0.454
632,0,机械设备,自动化设备,机器人,688090,瑞松科技,0.07866666666666666,0.496
633,0,机械设备,自动化设备,机器人,688218,江苏北人,0.06866666666666667,0.32
634,0,机械设备,自动化设备,机器人,871478,巨能股份,0.038,0.0013333333333333333
635,1,机械设备,自动化设备,激光设备,000988,华工科技,0.8806666666666667,0.078
636,1,机械设备,自动化设备,激光设备,002008,大族激光,0.8273333333333334,0.9106666666666666
637,1,机械设备,自动化设备,激光设备,300747,锐科激光,0.7013333333333334,0.9093333333333333
638,1,机械设备,自动化设备,激光设备,688559,海目星,0.5273333333333333,0.6086666666666667
639,1,机械设备,自动化设备,激光设备,688518,联赢激光,0.5093333333333333,0.438
640,1,机械设备,自动化设备,激光设备,688025,杰普特,0.40066666666666667,0.9613333333333334
641,0,机械设备,自动化设备,激光设备,688170,德龙激光,0.296,0.9553333333333334
642,1,机械设备,自动化设备,激光设备,300227,光韵达,0.23133333333333334,0.62
643,0,机械设备,自动化设备,激光设备,301021,英诺激光,0.23066666666666666,0.7993333333333333
644,0,机械设备,自动化设备,激光设备,300489,光智科技,0.08466666666666667,0.48133333333333334
645,1,汽车,乘用车,电动乘用车,002594,比亚迪,0.9973333333333333,0.524
646,0,汽车,乘用车,电动乘用车,600733,北汽蓝谷,0.8553333333333333,0.838
647,1,汽车,乘用车,综合乘用车,601633,长城汽车,0.9866666666666667,0.9173333333333333
648,1,汽车,乘用车,综合乘用车,600104,上汽集团,0.9793333333333333,0.624
649,1,汽车,乘用车,综合乘用车,000625,长安汽车,0.972,0.9666666666666667
650,1,汽车,乘用车,综合乘用车,601238,广汽集团,0.9653333333333334,0.6106666666666667
651,1,汽车,乘用车,综合乘用车,601127,赛力斯,0.91,0.9713333333333334
652,0,汽车,乘用车,综合乘用车,000572,海马汽车,0.454,0.7253333333333334
653,1,汽车,摩托车及其他,其他运输设备,603529,爱玛科技,0.84,0.38866666666666666
654,1,汽车,摩托车及其他,其他运输设备,689009,九号公司-WD,0.8333333333333334,0.934
655,0,汽车,摩托车及其他,其他运输设备,600818,中路股份,0.4633333333333333,0.39
656,0,汽车,摩托车及其他,其他运输设备,301322,绿通科技,0.42733333333333334,0.252
657,1,汽车,摩托车及其他,其他运输设备,600679,上海凤凰,0.37933333333333336,0.31333333333333335
658,0,汽车,摩托车及其他,其他运输设备,300994,久祺股份,0.19533333333333333,0.5833333333333334
659,0,汽车,摩托车及其他,其他运输设备,002105,信隆健康,0.07333333333333333,0.5113333333333333
660,0,汽车,摩托车及其他,其他运输设备,600099,林海股份,0.064,0.5553333333333333
661,1,汽车,摩托车及其他,摩托车,603129,春风动力,0.8033333333333333,0.49933333333333335
662,0,汽车,摩托车及其他,摩托车,601777,力帆科技,0.7033333333333334,0.7733333333333333
663,0,汽车,摩托车及其他,摩托车,603766,隆鑫通用,0.584,0.508
664,1,汽车,摩托车及其他,摩托车,000913,钱江摩托,0.5653333333333334,0.18733333333333332
665,0,汽车,摩托车及其他,摩托车,301345,涛涛车业,0.3526666666666667,0.336
666,1,汽车,摩托车及其他,摩托车,603787,新日股份,0.22133333333333333,0.31733333333333336
667,1,汽车,摩托车及其他,摩托车,603776,永安行,0.168,0.49
668,0,汽车,摩托车及其他,摩托车,003033,征和工业,0.108,0.2906666666666667
669,1,电力设备,光伏设备,光伏加工设备,300316,晶盛机电,0.9526666666666667,0.356
670,1,电力设备,光伏设备,光伏加工设备,300751,迈为股份,0.8953333333333333,0.41733333333333333
671,1,电力设备,光伏设备,光伏加工设备,300724,捷佳伟创,0.86,0.4806666666666667
672,1,电力设备,光伏设备,光伏加工设备,603185,弘元绿能,0.848,0.65
673,1,电力设备,光伏设备,光伏加工设备,688516,奥特维,0.8313333333333334,0.3433333333333333
674,0,电力设备,光伏设备,光伏加工设备,688147,微导纳米,0.796,0.14066666666666666
675,1,电力设备,光伏设备,光伏加工设备,300776,帝尔激光,0.712,0.094
676,1,电力设备,光伏设备,光伏加工设备,688556,高测股份,0.6573333333333333,0.6526666666666666
677,1,电力设备,光伏设备,光伏加工设备,835368,连城数控,0.626,0.30333333333333334
678,1,电力设备,光伏设备,光伏加工设备,000821,京山轻机,0.6093333333333333,0.4706666666666667
679,1,电力设备,光伏设备,光伏加工设备,603396,金辰股份,0.44133333333333336,0.832
680,0,电力设备,光伏设备,光伏加工设备,836414,欧普泰,0.013333333333333334,0.154
681,1,电力设备,光伏设备,光伏电池组件,601012,隆基绿能,0.9873333333333333,0.8473333333333334
682,1,电力设备,光伏设备,光伏电池组件,002459,晶澳科技,0.9753333333333334,0.494
683,1,电力设备,光伏设备,光伏电池组件,688223,晶科能源,0.9746666666666667,0.712
684,1,电力设备,光伏设备,光伏电池组件,688599,天合光能,0.9546666666666667,0.772
685,0,电力设备,光伏设备,光伏电池组件,688472,阿特斯,0.9273333333333333,0.0006666666666666666
686,1,电力设备,光伏设备,光伏电池组件,600732,爱旭股份,0.9246666666666666,0.124
687,1,电力设备,光伏设备,光伏电池组件,300118,东方日升,0.8286666666666667,0.5306666666666666
688,1,电力设备,光伏设备,光伏电池组件,002865,钧达股份,0.8193333333333334,0.18066666666666667
689,0,电力设备,光伏设备,光伏电池组件,002506,协鑫集成,0.7193333333333334,0.4186666666666667
690,1,电力设备,光伏设备,光伏电池组件,300393,中来股份,0.6766666666666666,0.43
691,1,电力设备,光伏设备,光伏电池组件,600151,航天机电,0.6166666666666667,0.6233333333333333
692,1,电力设备,光伏设备,光伏电池组件,600537,亿晶光电,0.5206666666666667,0.5206666666666667
693,0,电力设备,光伏设备,光伏电池组件,835985,海泰新能,0.06466666666666666,0.043333333333333335
694,0,电力设备,光伏设备,光伏电池组件,834770,艾能聚,0.016666666666666666,0.31133333333333335
695,1,电力设备,光伏设备,逆变器,300274,阳光电源,0.978,0.36333333333333334
696,1,电力设备,光伏设备,逆变器,300763,锦浪科技,0.8906666666666667,0.5333333333333333
697,1,电力设备,光伏设备,逆变器,688032,禾迈股份,0.8413333333333334,0.23933333333333334
698,1,电力设备,光伏设备,逆变器,688390,固德威,0.8226666666666667,0.258
699,0,电力设备,光伏设备,逆变器,688348,昱能科技,0.742,0.8553333333333333
700,1,电力设备,光伏设备,逆变器,300827,上能电气,0.6113333333333333,0.3893333333333333
701,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,600482,中国动力,0.896,0.688
702,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,002518,科士达,0.7913333333333333,0.6866666666666666
703,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,002335,科华数据,0.728,0.55
704,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,300376,易事特,0.7173333333333334,0.924
705,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,002851,麦格米特,0.6853333333333333,0.7273333333333334
706,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,300820,英杰电气,0.6793333333333333,0.22333333333333333
707,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,002366,融发核电,0.6746666666666666,0.11066666666666666
708,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,300693,盛弘股份,0.618,0.7973333333333333
709,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,300593,新雷能,0.5746666666666667,0.5026666666666667
710,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,002665,首航高科,0.5706666666666667,0.6953333333333334
711,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,300870,欧陆通,0.416,0.594
712,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,300491,通合科技,0.36466666666666664,0.9893333333333333
713,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,688551,科威尔,0.318,0.16866666666666666
714,1,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,002364,中恒电气,0.2986666666666667,0.8593333333333333
715,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,300713,英可瑞,0.24866666666666667,0.9693333333333334
716,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,002227,奥特迅,0.204,0.9353333333333333
717,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,301157,华塑科技,0.19733333333333333,0.5606666666666666
718,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,600405,动力源,0.16533333333333333,0.842
719,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,300153,科泰电源,0.116,0.536
720,0,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,832110,雷特科技,0.009333333333333334,0.08533333333333333
721,1,电力设备,电机Ⅱ,电机Ⅲ,603728,鸣志电器,0.794,0.12733333333333333
722,1,电力设备,电机Ⅱ,电机Ⅲ,600580,卧龙电驱,0.698,0.766
723,0,电力设备,电机Ⅱ,电机Ⅲ,002249,大洋电机,0.6486666666666666,0.5806666666666667
724,1,电力设备,电机Ⅱ,电机Ⅲ,003021,兆威机电,0.646,0.014666666666666666
725,1,电力设备,电机Ⅱ,电机Ⅲ,603489,八方股份,0.5553333333333333,0.8673333333333333
726,1,电力设备,电机Ⅱ,电机Ⅲ,300660,江苏雷利,0.5213333333333333,0.6726666666666666
727,1,电力设备,电机Ⅱ,电机Ⅲ,000922,佳电股份,0.4886666666666667,0.5766666666666667
728,1,电力设备,电机Ⅱ,电机Ⅲ,002801,微光股份,0.35,0.5946666666666667
729,1,电力设备,电机Ⅱ,电机Ⅲ,002892,科力尔,0.314,0.37933333333333336
730,1,电力设备,电机Ⅱ,电机Ⅲ,002196,方正电机,0.188,0.724
731,0,电力设备,电机Ⅱ,电机Ⅲ,603819,神力股份,0.17066666666666666,0.156
732,1,电力设备,电机Ⅱ,电机Ⅲ,002823,凯中精密,0.14533333333333334,0.686
733,1,电力设备,电机Ⅱ,电机Ⅲ,002576,通达动力,0.11866666666666667,0.8
734,0,电力设备,电机Ⅱ,电机Ⅲ,301226,祥明智能,0.11,0.972
735,0,电力设备,电机Ⅱ,电机Ⅲ,603988,中电电机,0.086,0.7333333333333333
736,0,电力设备,电机Ⅱ,电机Ⅲ,301023,江南奕帆,0.08133333333333333,0.5626666666666666
737,0,电力设备,电机Ⅱ,电机Ⅲ,300907,康平科技,0.06266666666666666,0.49733333333333335
738,0,电力设备,电机Ⅱ,电机Ⅲ,603320,迪贝电气,0.051333333333333335,0.3233333333333333
739,0,电力设备,电机Ⅱ,电机Ⅲ,300626,华瑞股份,0.04533333333333334,0.676
740,1,电力设备,电池,燃料电池,688339,亿华通-U,0.5533333333333333,0.47533333333333333
741,1,电力设备,电池,蓄电池及其他电池,688819,天能股份,0.8706666666666667,0.492
742,1,电力设备,电池,蓄电池及其他电池,300068,南都电源,0.706,0.7186666666666667
743,1,电力设备,电池,蓄电池及其他电池,601311,骆驼股份,0.5926666666666667,0.5033333333333333
744,1,电力设备,电池,蓄电池及其他电池,002733,雄韬股份,0.41,0.7746666666666666
745,1,电力设备,电池,蓄电池及其他电池,002580,圣阳股份,0.254,0.696
746,0,电力设备,电池,蓄电池及其他电池,605378,野马电池,0.14933333333333335,0.32466666666666666
747,0,电力设备,电池,蓄电池及其他电池,301222,浙江恒威,0.14466666666666667,0.6173333333333333
748,0,电力设备,电池,蓄电池及其他电池,600847,万里股份,0.054,0.45866666666666667
749,1,电力设备,电池,锂电专用设备,300450,先导智能,0.92,0.8166666666666667
750,1,电力设备,电池,锂电专用设备,688006,杭可科技,0.7453333333333333,0.954
751,0,电力设备,电池,锂电专用设备,301325,曼恩斯特,0.634,0.38666666666666666
752,1,电力设备,电池,锂电专用设备,300457,赢合科技,0.6066666666666667,0.8173333333333334
753,0,电力设备,电池,锂电专用设备,688392,骄成超声,0.586,0.05266666666666667
754,1,电力设备,电池,锂电专用设备,688499,利元亨,0.49066666666666664,0.5233333333333333
755,0,电力设备,电池,锂电专用设备,300619,金银河,0.358,0.21
756,1,电力设备,电池,锂电专用设备,300648,星云股份,0.30866666666666664,0.8733333333333333
757,1,电力设备,电池,锂电专用设备,688155,先惠技术,0.24533333333333332,0.5126666666666667
758,0,电力设备,电池,锂电专用设备,300173,福能东方,0.17733333333333334,0.5513333333333333
759,0,电力设备,电池,锂电专用设备,300410,正业科技,0.14266666666666666,0.7913333333333333
760,0,电力设备,电池,锂电专用设备,831152,昆工科技,0.12533333333333332,0.13533333333333333
761,0,电力设备,电池,锂电专用设备,830779,武汉蓝电,0.04066666666666666,0.926
762,1,电力设备,电池,锂电池,300750,宁德时代,0.9986666666666667,0.8006666666666666
763,1,电力设备,电池,锂电池,300014,亿纬锂能,0.9693333333333334,0.746
764,1,电力设备,电池,锂电池,002074,国轩高科,0.9146666666666666,0.8653333333333333
765,1,电力设备,电池,锂电池,688063,派能科技,0.872,0.6633333333333333
766,1,电力设备,电池,锂电池,300207,欣旺达,0.8493333333333334,0.8766666666666667
767,1,电力设备,电池,锂电池,002850,科达利,0.8386666666666667,0.7633333333333333
768,1,电力设备,电池,锂电池,688567,孚能科技,0.8346666666666667,0.79
769,1,电力设备,电池,锂电池,688772,珠海冠宇,0.7873333333333333,0.7
770,1,电力设备,电池,锂电池,300438,鹏辉能源,0.7786666666666666,0.6813333333333333
771,1,电力设备,电池,锂电池,600110,诺德股份,0.6306666666666667,0.694
772,1,电力设备,电池,锂电池,002245,蔚蓝锂芯,0.6233333333333333,0.9473333333333334
773,1,电力设备,电池,锂电池,600478,科力远,0.6186666666666667,0.8426666666666667
774,1,电力设备,电池,锂电池,688388,嘉元科技,0.608,0.9573333333333334
775,1,电力设备,电池,锂电池,000049,德赛电池,0.5873333333333334,0.6893333333333334
776,0,电力设备,电池,锂电池,301327,华宝新能,0.5726666666666667,0.874
777,1,电力设备,电池,锂电池,300953,震裕科技,0.4673333333333333,0.7293333333333333
778,0,电力设备,电池,锂电池,300116,保力新,0.412,0.944
779,1,电力设备,电池,锂电池,301150,中一科技,0.38333333333333336,0.7286666666666667
780,1,电力设备,电池,锂电池,600152,维科技术,0.298,0.6133333333333333
781,0,电力设备,电池,锂电池,001283,豪鹏科技,0.25066666666666665,0.8346666666666667
782,0,电力设备,电池,锂电池,301121,紫建电子,0.214,0.9953333333333333
783,0,电力设备,电池,锂电池,688345,博力威,0.202,0.816
784,1,电力设备,电池,锂电池,600241,时代万恒,0.09133333333333334,0.232
785,0,电力设备,电池,锂电池,836239,长虹能源,0.06666666666666667,0.8093333333333333
786,0,电力设备,电池,锂电池,833914,远航精密,0.025333333333333333,0.17
787,0,电力设备,电池,锂电池,833523,德瑞锂电,0.02266666666666667,0.4686666666666667
788,0,电力设备,电池,锂电池,873152,天宏锂电,0.021333333333333333,0.9686666666666667
789,0,电力设备,电池,锂电池,835237,力佳科技,0.014,0.13466666666666666
790,1,电子,半导体,分立器件,600745,闻泰科技,0.9373333333333334,0.942
791,1,电子,半导体,分立器件,600460,士兰微,0.9073333333333333,0.8253333333333334
792,1,电子,半导体,分立器件,603290,斯达半导,0.884,0.9166666666666666
793,0,电子,半导体,分立器件,688172,燕东微,0.828,0.73
794,1,电子,半导体,分立器件,300373,扬杰科技,0.7966666666666666,0.8846666666666667
795,0,电子,半导体,分立器件,688498,源杰科技,0.7726666666666666,0.886
796,0,电子,半导体,分立器件,688048,长光华芯,0.6986666666666667,0.43333333333333335
797,1,电子,半导体,分立器件,605111,新洁能,0.6586666666666666,0.804
798,1,电子,半导体,分立器件,300623,捷捷微电,0.658,0.4786666666666667
799,1,电子,半导体,分立器件,688261,东微半导,0.6373333333333333,0.9326666666666666
800,0,电子,半导体,分立器件,688167,炬光科技,0.5766666666666667,0.736
801,1,电子,半导体,分立器件,002079,苏州固锝,0.57,0.6246666666666667
802,1,电子,半导体,分立器件,688711,宏微科技,0.5526666666666666,0.8246666666666667
803,1,电子,半导体,分立器件,600360,华微电子,0.448,0.518
804,0,电子,半导体,分立器件,688230,芯导科技,0.3506666666666667,0.6026666666666667
805,0,电子,半导体,分立器件,300831,派瑞股份,0.2806666666666667,0.848
806,0,电子,半导体,分立器件,300046,台基股份,0.2633333333333333,0.35
807,0,电子,半导体,分立器件,688689,银河微电,0.186,0.6606666666666666
808,1,电子,半导体,半导体材料,688126,沪硅产业,0.934,0.31
809,1,电子,半导体,半导体材料,002409,雅克科技,0.874,0.54
810,0,电子,半导体,半导体材料,688234,天岳先进,0.864,0.9406666666666667
811,1,电子,半导体,半导体材料,605358,立昂微,0.824,0.9153333333333333
812,0,电子,半导体,半导体材料,688146,中船特气,0.7986666666666666,0.9373333333333334
813,0,电子,半导体,半导体材料,688432,有研硅,0.758,0.81
814,1,电子,半导体,半导体材料,300666,江丰电子,0.7546666666666667,0.9413333333333334
815,1,电子,半导体,半导体材料,600206,有研新材,0.6046666666666667,0.574
816,0,电子,半导体,半导体材料,688661,和林微纳,0.49933333333333335,0.7573333333333333
817,0,电子,半导体,半导体材料,688401,路维光电,0.43666666666666665,0.94
818,1,电子,半导体,半导体材料,688138,清溢光电,0.39066666666666666,0.808
819,0,电子,半导体,半导体材料,688233,神工股份,0.37066666666666664,0.786
820,0,电子,半导体,半导体材料,688535,华海诚科,0.3566666666666667,0.06733333333333333
821,1,电子,半导体,半导体材料,002119,康强电子,0.32866666666666666,0.6626666666666666
822,0,电子,半导体,半导体材料,003026,中晶科技,0.25866666666666666,0.48
823,0,电子,半导体,半导体材料,300706,阿石创,0.22466666666666665,0.57
824,0,电子,半导体,半导体材料,835179,凯德石英,0.04666666666666667,0.362
825,1,电子,半导体,半导体设备,002371,北方华创,0.98,0.36666666666666664
826,1,电子,半导体,半导体设备,688012,中微公司,0.9606666666666667,0.8613333333333333
827,1,电子,半导体,半导体设备,688082,盛美上海,0.9313333333333333,0.836
828,1,电子,半导体,半导体设备,688072,拓荆科技,0.928,0.976
829,0,电子,半导体,半导体设备,688120,华海清科,0.878,0.578
830,1,电子,半导体,半导体设备,300604,长川科技,0.8513333333333334,0.6453333333333333
831,0,电子,半导体,半导体设备,688361,中科飞测-U,0.8266666666666667,0.011333333333333334
832,1,电子,半导体,半导体设备,688037,芯源微,0.826,0.7373333333333333
833,0,电子,半导体,半导体设备,688409,富创精密,0.812,0.884
834,1,电子,半导体,半导体设备,688200,华峰测控,0.7853333333333333,0.66
835,1,电子,半导体,半导体设备,603690,至纯科技,0.636,0.566
836,0,电子,半导体,半导体设备,301297,富乐德,0.5153333333333333,0.4066666666666667
837,0,电子,半导体,半导体设备,603061,金海通,0.5026666666666667,0.20933333333333334
838,0,电子,半导体,半导体设备,688478,晶升股份,0.4593333333333333,0.026
839,0,电子,半导体,半导体设备,301369,联动科技,0.4,0.208
840,0,电子,半导体,半导体设备,003043,华亚智能,0.2733333333333333,0.59
841,0,电子,半导体,半导体设备,688419,耐科装备,0.2,0.69
842,0,电子,半导体,数字芯片设计,688041,海光信息,0.984,0.7326666666666667
843,1,电子,半导体,数字芯片设计,603501,韦尔股份,0.97,0.74
844,1,电子,半导体,数字芯片设计,688256,寒武纪-U,0.96,0.6766666666666666
845,1,电子,半导体,数字芯片设计,603986,兆易创新,0.9466666666666667,0.968
846,1,电子,半导体,数字芯片设计,002049,紫光国微,0.946,0.978
847,1,电子,半导体,数字芯片设计,688008,澜起科技,0.9433333333333334,0.5666666666666667
848,0,电子,半导体,数字芯片设计,688047,龙芯中科,0.9326666666666666,0.4206666666666667
849,0,电子,半导体,数字芯片设计,301308,江波龙,0.9166666666666666,0.23266666666666666
850,1,电子,半导体,数字芯片设计,300223,北京君正,0.9133333333333333,0.9653333333333334
851,1,电子,半导体,数字芯片设计,688521,芯原股份,0.9126666666666666,0.818
852,1,电子,半导体,数字芯片设计,688385,复旦微电,0.912,0.778
853,0,电子,半导体,数字芯片设计,688525,佰维存储,0.904,0.868
854,1,电子,半导体,数字芯片设计,688728,格科微,0.902,0.6806666666666666
855,1,电子,半导体,数字芯片设计,688099,晶晨股份,0.8933333333333333,0.458
856,1,电子,半导体,数字芯片设计,603893,瑞芯微,0.8726666666666667,0.638
857,1,电子,半导体,数字芯片设计,688107,安路科技,0.8,0.8013333333333333
858,1,电子,半导体,数字芯片设计,688213,思特威-W,0.798,0.898
859,1,电子,半导体,数字芯片设计,300672,国科微,0.778,0.7393333333333333
860,1,电子,半导体,数字芯片设计,300458,全志科技,0.7566666666666667,0.6153333333333333
861,1,电子,半导体,数字芯片设计,688110,东芯股份,0.716,0.5693333333333334
862,1,电子,半导体,数字芯片设计,688608,恒玄科技,0.7053333333333334,0.238
863,1,电子,半导体,数字芯片设计,688262,国芯科技,0.702,0.8773333333333333
864,1,电子,半导体,数字芯片设计,300613,富瀚微,0.6806666666666666,0.726
865,1,电子,半导体,数字芯片设计,688018,乐鑫科技,0.6353333333333333,0.7486666666666667
866,0,电子,半导体,数字芯片设计,688380,中微半导,0.6333333333333333,0.6713333333333333
867,0,电子,半导体,数字芯片设计,688332,中科蓝讯,0.5806666666666667,0.45666666666666667
868,1,电子,半导体,数字芯片设计,300327,中颖电子,0.5733333333333334,0.882
869,0,电子,半导体,数字芯片设计,688593,新相微,0.568,0.9946666666666667
870,1,电子,半导体,数字芯片设计,688123,聚辰股份,0.556,0.8993333333333333
871,0,电子,半导体,数字芯片设计,688252,天德钰,0.554,0.8446666666666667
872,0,电子,半导体,数字芯片设计,688279,峰岹科技,0.552,0.876
873,1,电子,半导体,数字芯片设计,688766,普冉股份,0.546,0.9186666666666666
874,1,电子,半导体,数字芯片设计,300077,国民技术,0.528,0.576
875,0,电子,半导体,数字芯片设计,688486,龙迅股份,0.4653333333333333,0.22
876,0,电子,半导体,数字芯片设计,688416,恒烁股份,0.442,0.36466666666666664
877,1,电子,半导体,数字芯片设计,688259,创耀科技,0.364,0.9386666666666666
878,0,电子,半导体,数字芯片设计,688595,芯海科技,0.32266666666666666,0.8333333333333334
879,0,电子,半导体,数字芯片设计,688049,炬芯科技,0.322,0.46066666666666667
880,0,电子,半导体,数字芯片设计,688589,力合微,0.2833333333333333,0.802
881,1,电子,半导体,模拟芯片设计,300782,卓胜微,0.9333333333333333,0.8493333333333334
882,1,电子,半导体,模拟芯片设计,300661,圣邦股份,0.8926666666666667,0.916
883,1,电子,半导体,模拟芯片设计,688220,翱捷科技-U,0.876,0.04666666666666667
884,1,电子,半导体,模拟芯片设计,688153,唯捷创芯,0.8586666666666667,0.938
885,1,电子,半导体,模拟芯片设计,688536,思瑞浦,0.8473333333333334,0.8933333333333333
886,1,电子,半导体,模拟芯片设计,688052,纳芯微,0.8046666666666666,0.48533333333333334
887,1,电子,半导体,模拟芯片设计,603160,汇顶科技,0.8013333333333333,0.7946666666666666
888,0,电子,半导体,模拟芯片设计,688484,南芯科技,0.7513333333333333,0.858
889,0,电子,半导体,模拟芯片设计,688141,杰华特,0.7446666666666667,0.36733333333333335
890,1,电子,半导体,模拟芯片设计,600877,电科芯片,0.7246666666666667,0.71
891,1,电子,半导体,模拟芯片设计,688798,艾为电子,0.6893333333333334,0.906
892,1,电子,半导体,模拟芯片设计,600171,上海贝岭,0.6473333333333333,0.8806666666666667
893,0,电子,半导体,模拟芯片设计,688515,裕太微-U,0.638,0.698
